"Notes"	"Month"	"Month Code"	"County"	"County Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Min Temp for Daily Max Air Temp (F)	Max Temp for Daily Max Air Temp (F)	Avg Daily Min Air Temperature (F)	Record Count for Daily Min Air Temp (F)	Min Temp for Daily Min Air Temp (F)	Max Temp for Daily Min Air Temp (F)	Avg Daily Max Heat Index (F)	Record Count for Daily Max Heat Index (F)	Min for Daily Max Heat Index (F)	Max for Daily Max Heat Index (F)	Daily Max Heat Index (F) % Coverage
	"Nov"	"11"	"Lawrence County, IL"	"17101"	54.27	5940	21.20	80.00	36.89	5940	12.50	63.50	80.60	2	80.60	80.60	0.03%
	"Nov"	"11"	"Lee County, IL"	"17103"	46.87	9900	15.40	79.70	32.29	9900	-0.70	60.80	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Livingston County, IL"	"17105"	49.18	17820	16.40	80.20	34.23	17820	8.30	64.80	80.60	3	80.60	80.60	0.02%
	"Nov"	"11"	"Logan County, IL"	"17107"	51.14	13860	17.20	80.80	34.72	13860	7.80	64.10	81.06	20	80.80	81.40	0.14%
	"Nov"	"11"	"McDonough County, IL"	"17109"	50.51	8910	17.50	81.00	33.57	8910	5.70	59.30	81.36	9	81.00	81.70	0.10%
	"Nov"	"11"	"McHenry County, IL"	"17111"	45.32	11880	14.00	76.30	31.19	11880	3.40	58.40	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"McLean County, IL"	"17113"	49.68	20790	16.40	80.00	34.48	20790	5.90	64.40	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Macon County, IL"	"17115"	51.39	7920	17.80	80.30	35.01	7920	9.40	63.50	80.75	8	80.60	80.90	0.10%
	"Nov"	"11"	"Macoupin County, IL"	"17117"	53.00	11880	18.70	81.60	35.82	11880	2.50	64.60	81.39	24	80.80	82.10	0.20%
	"Nov"	"11"	"Madison County, IL"	"17119"	54.15	13860	20.20	82.50	36.96	13860	8.50	65.00	82.09	42	80.80	83.60	0.30%
	"Nov"	"11"	"Marion County, IL"	"17121"	54.05	8910	20.10	81.70	37.49	8910	11.10	64.10	81.54	25	80.60	82.40	0.28%
	"Nov"	"11"	"Marshall County, IL"	"17123"	49.00	8910	17.00	80.40	33.34	8910	7.10	62.40	80.97	3	80.80	81.10	0.03%
	"Nov"	"11"	"Mason County, IL"	"17125"	51.27	10890	17.10	81.40	34.62	10890	7.10	62.70	81.75	11	81.50	82.10	0.10%
	"Nov"	"11"	"Massac County, IL"	"17127"	56.95	4950	24.20	84.70	38.75	4950	13.50	66.20	82.39	26	79.80	84.10	0.53%
	"Nov"	"11"	"Menard County, IL"	"17129"	51.68	4950	17.50	81.20	34.90	4950	5.90	61.40	81.41	9	81.00	81.80	0.18%
	"Nov"	"11"	"Mercer County, IL"	"17131"	48.54	9900	16.90	80.20	32.16	9900	5.80	58.30	81.12	4	81.00	81.20	0.04%
	"Nov"	"11"	"Monroe County, IL"	"17133"	55.29	6930	21.30	83.10	37.35	6930	12.20	63.70	82.08	33	79.90	84.10	0.48%
	"Nov"	"11"	"Montgomery County, IL"	"17135"	52.89	14850	18.00	80.90	36.02	14850	4.90	63.90	81.02	27	80.50	81.50	0.18%
	"Nov"	"11"	"Morgan County, IL"	"17137"	52.16	10890	17.50	81.90	35.05	10890	1.50	63.40	81.50	22	80.90	82.50	0.20%
	"Nov"	"11"	"Moultrie County, IL"	"17139"	51.91	4950	18.20	80.00	35.61	4950	9.40	63.60	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Ogle County, IL"	"17141"	45.94	16830	14.10	79.10	31.17	16830	-1.20	59.50	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Peoria County, IL"	"17143"	49.40	11880	16.90	80.70	33.18	11880	4.90	61.90	81.00	6	80.80	81.30	0.05%
	"Nov"	"11"	"Perry County, IL"	"17145"	55.34	7920	21.80	83.30	37.12	7920	11.90	63.00	82.09	40	80.50	83.60	0.51%
	"Nov"	"11"	"Piatt County, IL"	"17147"	51.11	6930	17.20	80.00	34.90	6930	8.20	63.30	80.60	1	80.60	80.60	0.01%
	"Nov"	"11"	"Pike County, IL"	"17149"	52.39	14850	17.90	81.80	34.77	14850	-2.60	64.20	81.77	26	81.20	82.50	0.18%
	"Nov"	"11"	"Pope County, IL"	"17151"	56.10	6930	23.00	84.30	38.04	6930	12.50	65.50	82.42	26	80.90	83.70	0.38%
	"Nov"	"11"	"Pulaski County, IL"	"17153"	56.93	3960	24.00	84.50	38.93	3960	14.10	66.00	82.45	21	79.90	84.10	0.53%
	"Nov"	"11"	"Putnam County, IL"	"17155"	48.68	3960	17.40	80.30	33.13	3960	9.20	61.60	80.85	2	80.80	80.90	0.05%
	"Nov"	"11"	"Randolph County, IL"	"17157"	55.71	9900	22.00	83.80	37.69	9900	12.00	63.60	82.32	50	80.50	84.10	0.51%
	"Nov"	"11"	"Richland County, IL"	"17159"	53.95	5940	20.40	80.10	36.94	5940	11.90	63.60	81.10	3	80.60	81.60	0.05%
	"Nov"	"11"	"Rock Island County, IL"	"17161"	47.95	6930	16.60	80.40	31.73	6930	2.50	56.90	81.02	5	80.90	81.10	0.07%
	"Nov"	"11"	"St. Clair County, IL"	"17163"	54.87	8910	20.80	82.90	37.11	8910	11.80	63.90	82.40	31	80.70	83.90	0.35%
	"Nov"	"11"	"Saline County, IL"	"17165"	55.93	5940	22.80	83.90	38.49	5940	13.20	63.00	82.56	23	80.60	83.60	0.39%
	"Nov"	"11"	"Sangamon County, IL"	"17167"	52.21	15840	17.50	81.10	35.47	15840	4.30	64.00	81.32	32	80.90	81.80	0.20%
	"Nov"	"11"	"Schuyler County, IL"	"17169"	51.35	6930	17.30	81.50	34.34	6930	3.60	60.50	81.77	7	81.50	82.10	0.10%
	"Nov"	"11"	"Scott County, IL"	"17171"	52.49	4950	18.20	81.80	35.13	4950	1.10	63.30	81.89	10	81.30	82.40	0.20%
	"Nov"	"11"	"Shelby County, IL"	"17173"	52.39	10890	18.30	80.20	35.93	10890	9.30	63.90	80.74	7	80.60	81.00	0.06%
	"Nov"	"11"	"Stark County, IL"	"17175"	48.60	4950	17.10	79.90	32.55	4950	6.70	60.50	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Stephenson County, IL"	"17177"	45.11	7920	14.30	77.90	30.08	7920	-0.20	58.20	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Tazewell County, IL"	"17179"	50.13	9900	16.40	80.90	33.87	9900	4.90	63.20	81.04	9	80.70	81.50	0.09%
	"Nov"	"11"	"Union County, IL"	"17181"	55.99	7920	22.20	84.20	38.46	7920	13.30	64.40	82.36	33	80.00	83.90	0.42%
	"Nov"	"11"	"Vermilion County, IL"	"17183"	50.73	18810	17.00	79.20	34.99	18810	9.00	63.20	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Wabash County, IL"	"17185"	54.81	5940	21.60	81.70	37.28	5940	12.80	64.10	81.38	22	80.40	82.60	0.37%
	"Nov"	"11"	"Warren County, IL"	"17187"	49.33	7920	16.80	80.20	32.80	7920	7.50	58.70	80.94	5	80.90	81.00	0.06%
	"Nov"	"11"	"Washington County, IL"	"17189"	54.97	8910	21.30	82.80	37.02	8910	11.10	62.80	81.90	45	80.40	83.50	0.51%
	"Nov"	"11"	"Wayne County, IL"	"17191"	54.84	14850	21.10	83.10	37.49	14850	11.30	64.20	81.85	60	80.40	83.20	0.40%
	"Nov"	"11"	"White County, IL"	"17193"	55.62	8910	22.10	84.00	37.99	8910	12.20	63.40	82.10	41	80.40	83.50	0.46%
	"Nov"	"11"	"Whiteside County, IL"	"17195"	47.40	9900	15.50	80.30	31.54	9900	-2.30	57.30	80.96	5	80.90	81.00	0.05%
	"Nov"	"11"	"Will County, IL"	"17197"	47.83	17820	15.60	78.30	33.12	17820	7.10	61.60	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Williamson County, IL"	"17199"	55.76	5940	22.50	83.40	39.29	5940	13.60	64.20	82.36	24	80.70	83.60	0.40%
	"Nov"	"11"	"Winnebago County, IL"	"17201"	45.60	6930	14.60	77.40	30.79	6930	2.70	58.60	Missing	0	Missing	Missing	0.00%
	"Nov"	"11"	"Woodford County, IL"	"17203"	49.32	7920	16.60	79.90	33.55	7920	5.30	63.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Adams County, IL"	"17001"	36.89	19437	-10.00	72.60	22.74	19437	-24.90	58.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Alexander County, IL"	"17003"	44.91	6138	-2.40	77.10	29.96	6138	-18.80	66.90	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Bond County, IL"	"17005"	40.51	6138	-8.80	72.90	26.42	6138	-19.00	64.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Boone County, IL"	"17007"	30.26	6138	-10.80	67.40	18.17	6138	-22.10	56.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Brown County, IL"	"17009"	37.23	5115	-9.90	71.70	23.26	5115	-23.90	58.60	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Bureau County, IL"	"17011"	32.80	18414	-11.00	69.20	20.34	18414	-19.50	55.70	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Calhoun County, IL"	"17013"	39.85	4092	-9.60	73.50	25.34	4092	-23.20	62.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Carroll County, IL"	"17015"	30.40	10230	-10.80	68.40	17.76	10230	-21.00	54.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Cass County, IL"	"17017"	37.43	7161	-10.50	71.60	23.70	7161	-23.70	62.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Champaign County, IL"	"17019"	36.32	17391	-12.80	71.60	23.62	17391	-22.60	61.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Christian County, IL"	"17021"	38.35	11253	-11.60	71.80	24.72	11253	-19.90	62.90	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Clark County, IL"	"17023"	39.10	10230	-10.70	73.60	25.90	10230	-22.60	63.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Clay County, IL"	"17025"	40.98	8184	-8.10	74.40	27.37	8184	-18.90	64.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Clinton County, IL"	"17027"	41.31	10230	-7.70	73.90	26.98	10230	-18.00	64.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Coles County, IL"	"17029"	38.26	8184	-11.80	72.30	24.98	8184	-21.70	62.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Cook County, IL"	"17031"	32.76	15345	-10.30	67.60	21.58	15345	-20.70	58.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Crawford County, IL"	"17033"	40.10	7161	-8.70	74.30	26.80	7161	-21.50	63.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Cumberland County, IL"	"17035"	39.30	8184	-10.90	73.50	26.05	8184	-21.00	62.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"DeKalb County, IL"	"17037"	31.44	12276	-11.20	67.70	19.85	12276	-21.20	56.70	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"De Witt County, IL"	"17039"	36.37	7161	-12.40	70.60	23.42	7161	-21.00	58.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Douglas County, IL"	"17041"	37.81	8184	-12.50	72.10	24.70	8184	-21.90	61.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"DuPage County, IL"	"17043"	32.16	6138	-10.50	67.20	20.81	6138	-20.40	56.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Edgar County, IL"	"17045"	37.87	12276	-12.40	72.50	24.78	12276	-24.30	62.20	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Edwards County, IL"	"17047"	41.74	3069	-4.80	75.50	27.52	3069	-17.00	63.90	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Effingham County, IL"	"17049"	39.89	8184	-10.50	73.50	26.37	8184	-20.20	63.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Fayette County, IL"	"17051"	39.95	13299	-10.60	73.20	26.09	13299	-19.70	64.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Ford County, IL"	"17053"	34.79	10230	-12.80	69.70	22.86	10230	-21.50	56.70	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Franklin County, IL"	"17055"	42.81	6138	-4.80	75.40	28.51	6138	-18.30	64.90	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Fulton County, IL"	"17057"	35.79	16368	-11.30	71.00	22.24	16368	-22.20	58.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Gallatin County, IL"	"17059"	43.56	4092	-3.00	76.50	29.15	4092	-18.30	65.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Greene County, IL"	"17061"	39.18	10230	-9.60	73.10	25.03	10230	-21.80	63.20	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Grundy County, IL"	"17063"	33.70	9207	-9.50	69.20	21.88	9207	-18.10	56.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Hamilton County, IL"	"17065"	42.75	9207	-5.30	76.00	28.43	9207	-18.70	65.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Hancock County, IL"	"17067"	35.84	13299	-10.90	71.90	21.95	13299	-24.60	58.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Hardin County, IL"	"17069"	43.71	2046	-2.00	76.40	29.14	2046	-20.50	64.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Henderson County, IL"	"17071"	34.51	10230	-11.30	71.30	20.96	10230	-22.70	57.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Henry County, IL"	"17073"	32.76	16368	-11.20	69.60	19.77	16368	-20.50	55.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Iroquois County, IL"	"17075"	34.71	20460	-12.30	69.80	22.66	20460	-21.90	59.70	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Jackson County, IL"	"17077"	43.08	12276	-4.40	75.30	28.50	12276	-19.20	64.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Jasper County, IL"	"17079"	40.16	6138	-9.10	74.00	26.93	6138	-19.60	63.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Jefferson County, IL"	"17081"	41.86	9207	-7.00	74.90	27.97	9207	-18.40	65.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Jersey County, IL"	"17083"	40.05	7161	-9.10	73.20	25.80	7161	-20.70	63.60	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Jo Daviess County, IL"	"17085"	29.60	10230	-10.90	66.90	17.09	10230	-21.60	54.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Johnson County, IL"	"17087"	43.66	5115	-4.40	76.10	29.47	5115	-20.70	65.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Kane County, IL"	"17089"	31.61	9207	-11.20	67.50	20.09	9207	-21.50	57.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Kankakee County, IL"	"17091"	33.97	12276	-11.30	69.10	22.10	12276	-20.90	58.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Kendall County, IL"	"17093"	32.58	6138	-10.30	68.10	20.87	6138	-19.60	55.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Knox County, IL"	"17095"	34.16	12276	-11.50	70.20	20.90	12276	-20.70	55.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Lake County, IL"	"17097"	31.51	11253	-10.20	67.00	20.51	11253	-21.50	57.60	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"LaSalle County, IL"	"17099"	33.37	18414	-9.80	69.70	21.46	18414	-18.90	56.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Lawrence County, IL"	"17101"	41.12	6138	-6.10	75.50	27.17	6138	-18.20	63.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Lee County, IL"	"17103"	31.75	10230	-10.50	68.70	19.87	10230	-20.10	56.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Livingston County, IL"	"17105"	34.22	18414	-12.20	69.90	22.30	18414	-19.60	57.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Logan County, IL"	"17107"	36.58	14322	-11.70	71.20	23.41	14322	-22.80	62.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"McDonough County, IL"	"17109"	35.77	9207	-11.10	71.40	22.05	9207	-22.80	58.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"McHenry County, IL"	"17111"	30.47	12276	-10.90	67.20	18.59	12276	-22.60	57.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"McLean County, IL"	"17113"	35.02	21483	-12.90	70.10	22.81	21483	-23.50	58.20	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Macon County, IL"	"17115"	37.17	8184	-12.20	71.20	23.99	8184	-20.10	61.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Macoupin County, IL"	"17117"	39.17	12276	-10.60	72.60	25.14	12276	-20.90	63.20	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Madison County, IL"	"17119"	40.77	14322	-8.50	73.30	26.60	14322	-19.70	64.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Marion County, IL"	"17121"	40.96	9207	-8.60	74.00	27.17	9207	-18.60	64.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Marshall County, IL"	"17123"	34.09	9207	-10.30	70.10	21.59	9207	-20.50	56.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Mason County, IL"	"17125"	36.70	11253	-10.70	71.00	23.25	11253	-23.30	59.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Massac County, IL"	"17127"	44.83	5115	-1.70	76.60	29.84	5115	-23.20	65.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Menard County, IL"	"17129"	37.23	5115	-10.70	70.90	23.59	5115	-23.00	62.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Mercer County, IL"	"17131"	33.18	10230	-10.90	70.80	19.98	10230	-21.00	56.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Monroe County, IL"	"17133"	42.18	7161	-6.60	73.90	27.38	7161	-18.50	64.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Montgomery County, IL"	"17135"	39.15	15345	-10.90	72.60	25.28	15345	-20.20	63.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Morgan County, IL"	"17137"	37.85	11253	-10.40	71.90	23.98	11253	-24.30	62.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Moultrie County, IL"	"17139"	38.07	5115	-12.30	71.90	24.75	5115	-20.40	62.20	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Ogle County, IL"	"17141"	30.54	17391	-11.10	68.00	18.49	17391	-21.40	56.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Peoria County, IL"	"17143"	34.53	12276	-11.20	70.40	21.48	12276	-21.80	56.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Perry County, IL"	"17145"	42.31	8184	-5.50	74.60	27.58	8184	-18.80	64.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Piatt County, IL"	"17147"	36.89	7161	-12.60	71.20	23.88	7161	-21.90	61.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Pike County, IL"	"17149"	38.06	15345	-9.80	72.70	23.79	15345	-25.60	58.90	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Pope County, IL"	"17151"	43.83	7161	-3.50	76.20	28.99	7161	-24.00	65.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Pulaski County, IL"	"17153"	44.65	4092	-2.30	76.60	29.81	4092	-19.20	66.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Putnam County, IL"	"17155"	33.72	4092	-8.80	69.20	21.33	4092	-17.90	55.90	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Randolph County, IL"	"17157"	42.74	10230	-5.30	74.40	27.96	10230	-18.60	65.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Richland County, IL"	"17159"	40.78	6138	-8.00	74.70	27.09	6138	-18.90	63.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Rock Island County, IL"	"17161"	32.47	7161	-10.60	69.50	19.46	7161	-20.70	54.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"St. Clair County, IL"	"17163"	41.63	9207	-7.40	74.20	27.07	9207	-18.50	64.70	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Saline County, IL"	"17165"	43.34	6138	-4.00	75.90	28.97	6138	-20.00	65.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Sangamon County, IL"	"17167"	38.00	16368	-11.20	71.90	24.35	16368	-22.90	63.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Schuyler County, IL"	"17169"	36.73	7161	-10.50	71.50	22.98	7161	-23.80	59.60	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Scott County, IL"	"17171"	38.17	5115	-9.70	71.80	24.13	5115	-22.70	61.50	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Shelby County, IL"	"17173"	38.64	11253	-12.00	72.50	25.13	11253	-20.40	62.90	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Stark County, IL"	"17175"	33.48	5115	-10.90	69.40	20.55	5115	-19.20	55.70	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Stephenson County, IL"	"17177"	29.65	8184	-10.80	67.20	17.32	8184	-21.80	56.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Tazewell County, IL"	"17179"	35.40	10230	-11.10	70.70	22.38	10230	-24.20	56.60	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Union County, IL"	"17181"	43.57	8184	-4.40	75.80	29.07	8184	-18.60	65.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Vermilion County, IL"	"17183"	36.51	19437	-12.70	71.90	23.85	19437	-24.30	61.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Wabash County, IL"	"17185"	41.82	6138	-4.10	75.80	27.69	6138	-16.00	64.10	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Warren County, IL"	"17187"	34.34	8184	-11.40	70.60	20.89	8184	-23.00	57.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Washington County, IL"	"17189"	41.82	9207	-6.40	74.10	27.26	9207	-18.40	64.80	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Wayne County, IL"	"17191"	41.84	15345	-6.90	75.60	27.73	15345	-18.30	64.60	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"White County, IL"	"17193"	42.84	9207	-4.60	76.30	28.48	9207	-18.60	65.30	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Whiteside County, IL"	"17195"	31.74	10230	-10.60	69.20	19.00	10230	-20.10	54.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Will County, IL"	"17197"	33.20	18414	-10.70	69.00	21.46	18414	-19.80	58.00	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Williamson County, IL"	"17199"	43.30	6138	-4.20	75.20	29.55	6138	-17.80	66.20	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Winnebago County, IL"	"17201"	30.24	7161	-10.60	67.40	18.02	7161	-21.50	56.40	Missing	0	Missing	Missing	0.00%
	"Dec"	"12"	"Woodford County, IL"	"17203"	34.41	8184	-11.30	70.00	21.79	8184	-22.50	56.30	Missing	0	Missing	Missing	0.00%
"---"
"Dataset: North America Land Data Assimilation System (NLDAS) Daily Air Temperatures and Heat Index (1979-2011)"
"Query Parameters:"
"States: Illinois (17)"
"Group By: Month; County"
"Show Totals: False"
"Show Zero Values: False"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/nldas.html for more information."
"---"
"Query Date: Dec 5, 2019 11:02:52 PM"
"---"
"Suggested Citation: North America Land Data Assimilation System (NLDAS) Daily Air Temperatures and Heat Index, years 1979-2011"
"on CDC WONDER Online Database, released 2013. Accessed at http://wonder.cdc.gov/NASA-NLDAS.html on Dec 5, 2019 11:02:52 PM"
"---"
Caveats:
"1. Note that maximum heat index data are sparse. Heat index data are recorded only for days when the air temperature is above 80"
"degrees Fahrenheit (26 degrees Celsius). When heat index data is not available in results table due to sparseness of data then"
"it will be labeled ""Missing"". More information: http://wonder.cdc.gov/wonder/help/nldas.html#Heat Index."
